ProbeID	Chr	Locus	LRS	MaxLODpvalue	p001	p05	p10
1454631_at	12	rs6170344	18.596043	0.006000	20.996397	15.089869	13.664154
1454633_at	12	rs6170344	13.337530	0.200000	28.768436	16.582170	15.113227
1454634_at	9	rs3705403	11.034520	0.346000	19.949670	15.021502	13.677130
1454635_at	5	D5Mit388	11.484391	0.331000	21.625471	15.873715	14.363526
1454636_at	5	rs6265085	10.394452	0.470000	23.104140	15.772049	14.345285
1454637_at	14	rs3710916	10.940240	0.403000	25.235048	15.634234	14.290609
1454638_a_at	15	rs13482436	14.431481	0.090000	24.743152	15.264291	14.157632
1454639_x_at	2	CEL-2_50605053	18.988835	0.033000	24.291293	17.053240	14.956183
1454640_at	5	rs3662682	5.783835	0.991000	26.331184	15.658205	14.059939
1454641_at	8	gnf08.119.598	13.399871	0.126000	21.767551	15.319884	13.863296
1454642_a_at	11	rs3023249	7.593223	0.920000	21.751241	16.393867	14.699341
1454643_at	1	rs6154379	8.428018	0.619000	19.555177	13.030582	11.987004
1454644_at	14	rs3692863	7.248231	0.913000	23.779877	14.675146	13.285278
1454645_at	10	rs6237927	10.595198	0.331000	17.163373	13.819495	12.738733
1454646_at	14	rs3710916	11.209887	0.457000	26.711537	16.698606	15.312879
1454647_at	8	rs13479605	7.965732	0.907000	24.860061	17.179164	15.055340
1454648_s_at	19	rs6191324	8.816805	0.741000	20.403607	15.689029	14.122569
1454649_at	13	rs13481861	22.137694	0.004333	25.428242	17.114874	15.539421
1454650_at	1	mCV23695025	10.762263	0.461000	22.337256	15.637435	14.227530
1454651_x_at	1	rs3722989	14.177371	0.179000	26.451597	17.549034	15.616844
1454652_at	5	rs6265085	9.044185	0.748000	22.545541	16.380008	14.982715
1454653_at	6	rs13479058	15.743686	0.045000	27.307157	15.644203	14.347970
1454654_at	1	rs13476045	7.524661	0.908000	25.447292	15.193790	13.880000
1454655_at	10	rs13480575	12.383374	0.133000	19.524163	14.332090	12.891106
1454656_at	11	gnf11.125.992	7.361141	0.945000	23.572384	16.640216	15.285981
1454657_s_at	8	rs6400423	11.557129	0.299000	20.404469	15.886091	14.111615
1454658_at	2	rs13459060	8.586943	0.738000	21.683232	14.314351	13.291589
1454659_at	12	rs6170344	9.214720	0.709000	20.884611	15.126511	13.999673
1454660_at	3	mCV22953681	9.776828	0.607000	22.611539	16.094139	14.251644
1454661_at	8	rs13479605	8.337277	0.806000	25.153036	15.740136	14.258089
1454662_at	12	rs3685299	9.093998	0.758000	27.014668	16.836093	15.318626
1454663_at	12	rs13481599	10.519815	0.574000	31.402857	17.403879	15.608117
1454664_a_at	10	rs6283474	13.532493	0.133000	21.900038	15.608810	14.100156
1454665_at	18	rs13483213	7.296070	0.943000	24.027990	16.242697	14.569006
1454666_at	11	rs3662476	11.904169	0.390000	26.025313	17.426552	16.193540
1454667_at	12	rs3685299	10.899635	0.458000	26.233910	16.216911	14.525915
1454668_at	19	rs4232105	9.604820	0.479000	21.318795	13.861615	13.019351
1454669_at	1	rs13476045	9.166205	0.394000	18.638746	12.638243	11.483716
1454670_at	5	D5Mit388	12.864625	0.075000	21.544975	13.959513	12.262647
1454671_at	12	gnf12.035.312	9.874326	0.659000	26.804408	17.486595	15.522979
1454672_at	14	rs13482225	15.847632	0.052000	22.194543	16.071787	14.655042
1454673_at	17	rs3714819	7.213591	0.960000	26.872554	16.985095	15.604126
1454674_at	5	D5Mit388	8.087597	0.606000	18.380164	12.223856	11.312116
1454675_at	10	rs3696307	7.828527	0.794000	16.700950	13.441700	12.227243
1454676_s_at	16	rs4205157	13.780852	0.114000	22.369153	15.152804	13.994494
1454677_at	14	rs3689508	6.900983	0.959000	27.173673	17.364883	15.635583
1454678_s_at	4	rs6398138	6.027484	0.994000	23.909491	16.017106	14.359289
1454679_at	9	rs13480365	7.184819	0.898000	19.555676	13.827547	12.619957
1454680_at	8	rs6182338	12.648339	0.229000	26.668553	16.181458	14.515037
1454681_at	11	rs3673722	8.730116	0.653000	18.409339	13.589163	12.536498
1454682_at	10	rs13480796	7.169908	0.932000	21.582852	14.347730	12.967160
1454683_at	2	rs3686617	7.120175	0.967000	24.601944	17.291529	15.226445
1454684_at	3	rs13475616	28.511933	0.000029	24.037059	16.408647	14.873372
1454685_at	2	rs13459060	9.756596	0.566000	21.440382	14.861571	13.735676
1454686_at	1	rs6269442	61.678351	0.000001	30.648613	18.572356	16.558874
1454687_at	12	gnf12.084.566	12.346455	0.247000	21.403207	15.929301	14.349382
1454689_at	14	rs13482263	15.191518	0.043000	19.224172	15.047916	13.775712
1454690_at	14	rs13482270	10.910588	0.469000	22.390716	16.190497	14.414931
1454691_at	17	rs3711932	11.304883	0.142000	18.281624	12.621584	11.993565
1454692_x_at	18	rs13483314	12.451767	0.258000	26.595263	15.751841	14.442328
1454693_at	19	mCV25314100	11.879003	0.192000	23.532997	14.608490	13.046759
1454694_a_at	14	UT_9_81.82101	8.960617	0.721000	20.080222	15.130522	14.049794
1454695_at	4	rs13477873	14.287136	0.114000	27.760487	16.137879	14.549129
1454696_at	4	rs13478069	57.035268	0.000000	30.001008	18.284478	16.298387
1454697_at	1	rs6386920	9.034419	0.714000	26.373364	15.437011	14.071137
1454698_at	14	rs3692863	8.501640	0.814000	23.814281	16.010705	14.650733
1454699_at	18	rs13483377	10.554132	0.462000	25.009756	15.828983	14.469917
1454700_at	3	rs13476963	12.270172	0.235000	25.254627	16.161414	14.343348
1454701_at	18	rs13483427	14.329983	0.141000	27.324574	16.710173	15.159396
1454702_at	18	rs13483443	19.558833	0.030000	33.161513	18.251564	16.391508
1454703_x_at	19	rs13483513	36.800434	0.000002	25.050854	16.405273	14.799009
1454704_at	2	CEL-2_50605053	8.638059	0.809000	30.322475	16.346301	14.732586
1454705_at	5	rs3696754	11.030542	0.359000	19.280769	14.730446	13.544150
1454706_at	5	D5Mit388	11.744782	0.241000	21.433444	14.618079	13.423881
1454707_at	12	rs13481599	12.766937	0.253000	29.161565	17.009890	15.389873
1454708_at	5	rs3703261	12.383885	0.118000	20.364366	13.977257	12.670064
1454709_at	5	rs3664617	9.316949	0.752000	27.981690	17.543948	16.019329
1454710_at	8	rs13479605	9.769461	0.464000	19.544094	13.751595	12.713115
1454711_at	16	rs4206648	8.343082	0.752000	22.420794	14.514502	13.231933
1454712_at	12	rs6170344	7.045117	0.889000	24.014270	12.810787	11.935300
1454713_s_at	X	CEL-X_9031623	8.194194	0.765000	18.085934	13.856819	12.626582
1454715_at	5	D5Mit388	14.881159	0.060000	22.924117	15.208628	13.899498
1454717_at	14	rs3689508	16.085102	0.095000	25.569391	18.113799	15.970256
1454718_at	12	rs13481617	10.691598	0.420000	21.793807	15.174420	13.826730
1454719_at	3	rs13476950	13.845640	0.125000	22.830831	15.569813	14.321962
1454720_at	9	rs3673457	6.251931	0.992000	25.298481	16.343252	15.103746
1454721_at	12	rs13481599	10.353925	0.558000	22.258547	16.265569	14.921585
1454723_at	5	rs6237838	7.119502	0.963000	23.636561	16.730960	14.907847
1454724_x_at	1	rs6302966	11.828498	0.282000	22.796075	15.161097	13.992416
1454725_at	5	rs3696754	14.316193	0.136000	24.946113	16.884281	15.178751
1454726_s_at	8	rs13479605	8.462381	0.865000	27.156494	17.201994	15.788440
1454727_at	1	D1Mit216	9.428389	0.530000	19.958543	13.721488	12.452750
1454728_s_at	12	gnf12.084.566	8.307061	0.848000	24.948052	15.958895	14.634683
1454729_at	7	rs13479416	15.668378	0.111000	30.045294	18.002284	16.081802
1454730_at	2	rs3709716	9.680092	0.638000	29.466297	15.969823	14.411579
1454731_at	19	rs13483513	10.124132	0.429000	21.873697	14.705400	13.434485
1454732_at	9	rs13480268	7.287117	0.953000	23.401341	16.205124	14.595880
1454733_at	6	rs13478756	11.451523	0.387000	22.126916	16.573620	15.100387
1454734_at	8	rs13479741	10.745223	0.496000	26.539195	15.708864	14.691983
1454735_at	5	rs3703261	9.915204	0.626000	23.034468	16.167582	14.803323
1454736_at	14	rs3723413	9.461641	0.604000	24.259866	15.098906	13.646997
1454737_at	3	rs13476950	8.823341	0.703000	21.587976	15.131310	13.806473
1454738_x_at	10	rs13480570	8.966723	0.599000	20.110379	13.379997	12.408710
1454739_at	11	rs13481251	8.927060	0.789000	23.987344	16.425356	15.045313
1454740_at	16	rs4221305	10.174735	0.505000	25.398258	15.709839	14.359395
1454741_s_at	8	rs13480026	10.136805	0.490000	22.259824	14.616920	13.618175
1454742_at	5	rs6237838	9.531165	0.698000	25.000274	16.920023	15.449110
1454743_at	14	rs3689508	11.376785	0.219000	22.023542	14.144904	12.927956
1454744_at	10	rs13480570	7.777856	0.834000	19.978907	13.707062	12.746019
1454745_at	3	rs3670168	14.618498	0.086000	22.530967	15.782602	14.157668
1454746_at	19	rs6237466	7.289841	0.801000	19.373862	12.297245	11.210521
1454747_a_at	12	gnf12.078.433	8.893643	0.776000	25.825641	16.711652	14.910295
1454748_at	10	rs6283474	10.947600	0.388000	22.242546	15.205677	13.969547
1454749_at	12	rs13481611	9.215474	0.525000	17.097905	13.036658	12.143004
1454750_a_at	3	rs13476950	8.556880	0.633000	17.384687	13.023092	12.086898
1454751_at	5	mCV23582150	16.104855	0.070000	32.331602	17.102429	15.188238
1454752_at	9	rs13480214	14.164581	0.111000	23.735431	15.525818	14.332135
1454753_at	10	rs13480796	8.998866	0.752000	24.338436	16.788745	14.965237
1454754_a_at	18	rs13483213	8.756469	0.764000	22.222124	15.608404	14.338509
1454755_at	7	rs13479416	10.463157	0.505000	20.305396	15.808567	14.722506
1454756_at	12	rs6170344	9.860271	0.626000	24.262550	16.416602	14.839652
1454757_s_at	9	D9Mit11	9.438944	0.563000	24.427780	14.348829	13.127104
1454758_a_at	14	rs3710916	15.424615	0.101000	24.480819	17.156265	15.445863
1454759_at	14	rs3710916	13.240506	0.155000	24.036490	15.453831	14.053715
1454760_at	2	rs13476419	8.750510	0.711000	20.984986	14.531740	13.356825
1454761_at	14	UT_9_81.82101	11.660181	0.388000	28.553370	17.038412	15.208856
1454762_at	19	rs13483605	10.272052	0.304000	22.268485	13.674942	12.417876
1454763_at	12	gnf12.084.566	7.425164	0.904000	23.226401	14.715740	13.351490
1454764_s_at	4	rs3704486	11.139440	0.434000	24.568979	16.350299	14.802382
1454765_at	1	rs6386920	15.265109	0.030000	20.084290	14.600720	13.715682
1454766_at	5	D5Mit388	10.833028	0.462000	29.072052	16.904427	15.138180
1454767_at	9	rs3705403	8.528823	0.598000	18.297283	12.844257	11.829088
1454768_at	5	rs3656989	9.728571	0.331000	20.226226	13.003920	11.866219
1454769_at	2	rs13476419	17.199123	0.057000	27.834447	17.465665	15.704657
1454770_at	11	rs3673722	6.711823	0.950000	19.080994	13.308697	12.342562
1454771_at	17	rs3714819	8.841665	0.805000	28.962851	16.533951	14.867033
1454772_at	2	rs3708635	99.177624	0.000000	32.964574	19.313008	17.112835
1454773_at	14	UT_9_81.82101	9.707380	0.404000	15.597294	12.419110	11.649132
1454774_at	19	mCV25314100	11.915978	0.339000	28.630757	17.054650	15.240755
1454775_at	14	rs6352085	14.825376	0.035000	24.406435	14.362912	13.072185
1454776_at	2	rs3681655	9.632459	0.701000	30.934063	17.237717	15.418593
1454777_at	8	rs6343961	9.473366	0.520000	23.342254	14.217922	12.985414
1454779_s_at	16	rs4186283	7.880469	0.842000	23.920384	14.886018	13.419611
1454780_at	10	rs13480575	9.127103	0.436000	17.738895	12.806009	11.754851
1454782_at	12	rs13481630	10.816057	0.476000	23.103021	16.813470	15.275325
1454783_at	2	rs6411422	11.164723	0.497000	28.462544	17.744218	16.086031
1454784_at	7	rs6295100	8.258930	0.803000	21.328333	14.331468	13.306254
1454785_at	12	rs6170344	10.050787	0.551000	22.228404	15.978894	14.515265
1454786_at	14	UT_9_81.82101	7.930554	0.790000	19.871883	13.529289	12.590506
1454787_at	8	gnf08.119.598	4.131812	1.000000	27.394154	16.343334	14.877718
1454788_at	14	rs3710916	13.229861	0.190000	25.590945	16.317868	14.646359
1454789_x_at	5	CEL-5_3149134	10.164169	0.535000	23.125062	15.329088	14.089438
1454790_at	16	rs4206648	6.100100	0.990000	22.030984	14.834451	13.539384
1454791_a_at	15	CEL-15_74419628	10.346371	0.571000	26.818107	16.286805	14.829605
1454792_s_at	10	rs13480575	10.469498	0.337000	19.525976	13.701668	12.531293
1454794_at	19	rs13483561	7.889423	0.864000	25.198030	15.334053	13.838205
1454795_at	13	rs13481874	6.697846	0.981000	28.246445	17.448204	15.820088
1454796_at	9	CEL-9_29909656	7.936903	0.902000	23.034049	16.432961	14.688067
1454797_at	14	rs6314716	11.342450	0.298000	26.084506	14.929853	13.607771
1454798_at	5	CEL-5_3149134	13.183507	0.229000	24.740406	17.146575	15.556945
1454799_at	14	rs13482313	10.496385	0.383000	20.776233	14.716433	13.308658
1454800_at	2	rs13476419	7.690047	0.809000	19.734931	13.533994	12.201465
1454801_at	5	CEL-5_70954573	6.812039	0.970000	23.844486	15.641604	14.413066
1454802_x_at	2	rs13459060	12.736085	0.167000	27.983004	15.796868	13.960540
1454803_a_at	7	rs3658777	9.445495	0.703000	29.499802	17.688681	15.827477
1454804_at	13	rs3724755	7.607312	0.653000	17.160909	11.767983	10.720375
1454806_at	12	rs8273308	9.485337	0.704000	27.379299	16.717589	14.842461
1454807_a_at	15	rs13482420	9.026000	0.775000	28.519630	16.201822	14.939749
1454808_at	14	rs3689508	8.566620	0.626000	19.206571	13.275646	12.222814
1454809_at	5	D5Mit388	8.984060	0.623000	21.434883	14.388243	13.057171
1454810_s_at	10	rs6237927	7.414825	0.904000	19.340327	14.469368	13.343193
1454811_a_at	12	rs13481599	6.723677	0.964000	20.589476	14.713267	13.212416
1454812_at	5	rs13459088	7.598691	0.923000	24.939403	15.845482	14.680356
1454814_s_at	8	rs6343961	6.999058	0.952000	19.934416	15.381609	13.905880
1454815_at	8	rs13479605	9.193599	0.725000	21.943070	16.499344	15.024597
1454816_at	11	rs13481099	8.190661	0.887000	27.839447	17.050229	15.382473
1454817_at	12	gnf12.078.433	8.832612	0.796000	26.538452	16.476798	15.127930
1454818_at	15	rs13482498	5.040485	1.000000	19.701258	13.910972	12.784922
1454819_at	19	D19Mit40	15.170554	0.070000	25.537153	15.815572	14.133741
1454820_at	12	rs3685299	11.360632	0.350000	27.781701	16.405590	14.772047
1454821_at	1	rs3655978	10.070415	0.572000	23.015337	15.564416	14.326296
1454822_x_at	5	rs3719767	10.505947	0.483000	25.203217	16.324540	14.673400
1454823_at	2	rs13476805	9.903797	0.632000	26.715132	17.363202	15.121321
1454824_s_at	8	rs3023195	18.945388	0.012000	24.625765	16.214842	14.653914
1454825_at	3	rs13476950	8.152176	0.800000	26.440828	14.051351	12.940326
1454826_at	1	rs6263067	11.590714	0.307000	24.693327	15.169205	13.912524
1454827_at	3	gnf03.051.587	12.744824	0.044000	16.297041	12.527942	11.566802
1454828_at	14	rs3710916	15.010048	0.132000	30.193740	17.741733	15.601244
1454829_at	19	rs6185741	6.625030	0.765000	13.702257	10.471001	9.772720
1454830_at	1	D1Mit375	11.922647	0.339000	24.629414	16.580447	14.884506
1454831_at	2	rs6411422	12.788595	0.289000	31.194093	17.374444	15.517167
1454832_at	4	rs3704486	5.607952	0.994000	23.842590	14.048996	12.905192
1454833_at	5	rs13459088	6.215159	0.932000	19.236976	11.616337	10.855892
1454834_at	10	rs13480625	7.231616	0.957000	25.748328	16.300150	14.975290
1454835_at	1	rs3682996	14.235938	0.124000	24.589458	15.937057	14.712517
1454836_at	2	rs13476419	13.309924	0.162000	25.374415	16.070169	14.446829
1454837_at	9	rs6224703	9.290486	0.698000	23.325417	16.288512	14.792497
1454838_s_at	18	rs13483183	10.679176	0.554000	24.989650	17.017708	15.543087
1454839_a_at	8	rs13479605	6.925596	0.965000	25.032090	17.197372	15.853002
1454840_at	13	rs3724755	11.398497	0.398000	21.423666	16.330973	14.631324
1454841_at	12	rs13481565	8.148363	0.462000	16.878859	10.853571	10.206407
1454842_a_at	18	rs13483213	9.463447	0.745000	29.416110	17.635779	16.053503
1454843_at	4	CEL-4_95227224	9.780962	0.698000	30.235120	18.088946	15.975672
1454844_at	4	rs3726736	12.790033	0.253000	24.183845	16.588188	15.097748
1454845_x_at	4	rs3726736	9.522854	0.713000	28.502897	17.502653	15.721405
1454846_at	2	CEL-2_50605053	10.078688	0.675000	25.576537	17.487647	15.578435
1454847_at	14	rs13482263	10.148537	0.623000	30.725831	16.782596	15.254051
1454848_at	10	rs13480796	10.436664	0.464000	22.226631	15.582839	14.058736
1454849_x_at	7	D7Mit57	8.486994	0.801000	22.266588	15.185445	14.024202
1454850_at	12	rs13481541	7.214410	0.523000	21.902982	10.676941	9.615855
1454852_at	16	rs4186283	8.794396	0.572000	17.251670	13.269148	12.069458
1454854_at	11	CEL-11_106337425	11.148494	0.398000	32.217505	16.185576	14.524634
1454855_at	5	D5Mit388	12.855362	0.209000	27.583094	16.274630	14.621410
1454857_at	8	rs6232107	22.406285	0.007500	26.434157	17.015427	15.513415
1454858_x_at	5	rs6276465	15.465703	0.096000	31.255429	17.545832	15.341926
1454860_x_at	1	rs6174159	7.279806	0.897000	20.099489	13.863860	12.921204
1454861_at	10	CEL-10_46671493	13.446225	0.170000	24.068428	16.566665	14.807149
1454862_at	17	gnf17.058.703	8.495179	0.805000	20.989672	15.172262	13.981897
1454863_at	8	rs13480026	7.441760	0.857000	27.800836	15.098281	13.625530
1454864_at	8	rs13479605	9.924769	0.716000	42.028476	18.821767	16.485300
1454865_at	12	rs3716547	12.218588	0.342000	26.603958	17.398242	15.471649
1454866_s_at	5	rs3706626	12.706396	0.274000	28.354813	17.487064	15.650909
1454867_at	16	rs4206648	6.795272	0.908000	19.270040	12.513561	11.360626
1454868_at	2	rs13476419	7.704465	0.899000	22.343382	15.377829	14.179575
1454869_at	10	rs13480575	14.447121	0.090000	24.035828	16.089042	14.233384
1454870_x_at	3	mCV22953681	8.313705	0.799000	22.951610	15.004435	13.585526
1454871_at	8	rs6343961	7.917923	0.839000	26.646894	14.546638	13.284532
1454873_at	6	rs6215575	8.896734	0.505000	21.894535	13.435967	12.078905
1454874_at	15	rs13482420	15.970522	0.068000	24.367905	16.573030	15.000864
1454875_a_at	15	D15Mit63	10.433577	0.505000	27.930967	16.065256	14.651314
1454876_at	12	rs6170344	11.200506	0.079000	17.377904	11.782881	10.882740
1454877_at	2	rs13476408	17.176971	0.033000	23.807548	15.894560	14.622421
1454878_at	5	rs13478563	10.084457	0.664000	26.304828	17.621709	15.601021
1454879_s_at	14	rs3689508	11.597968	0.409000	23.183496	17.797907	15.360042
1454881_s_at	2	rs13476419	9.168874	0.323000	20.207927	12.343871	11.193796
1454882_at	15	rs13459176	7.662119	0.919000	20.833209	16.446840	14.523088
1454883_at	9	rs13480365	9.764081	0.465000	17.507095	13.371882	12.495078
1454884_at	5	rs6267669	11.393238	0.413000	27.649151	16.159284	14.775378
1454885_at	18	rs13483183	10.204597	0.507000	23.811931	15.297818	13.958837
1454886_x_at	15	rs13482420	11.770729	0.386000	22.326501	16.537331	15.113548
1454887_at	6	rs13479058	7.581112	0.896000	22.251575	14.741862	13.137163
1454888_at	12	rs6170344	8.321739	0.669000	21.877069	13.839869	12.620956
1454889_x_at	1	rs13475920	8.517226	0.846000	25.327132	17.540396	15.439778
1454890_at	15	rs13482420	10.614259	0.530000	22.909800	16.895683	15.079750
1454891_at	1	gnf01.063.789	10.607537	0.533000	25.115005	16.645301	14.883132
1454892_at	15	rs3702158	9.851549	0.675000	27.660608	16.873898	15.495370
1454893_at	10	rs6237927	8.193756	0.730000	21.729947	13.622088	12.467750
1454894_at	8	rs6400423	6.558647	0.940000	17.971073	12.809942	11.650465
1454895_at	8	rs13479605	9.447649	0.477000	23.933539	14.118078	12.814180
1454896_at	5	rs13478255	25.949929	0.001111	27.067595	17.576124	15.796384
1454897_at	15	rs13482609	11.727529	0.415000	29.876135	17.832988	16.125966
1454898_s_at	15	CEL-15_74419628	10.739206	0.537000	27.791291	17.742951	15.859931
1454899_at	2	rs3686617	10.115059	0.566000	24.459971	16.157967	14.573473
1454900_s_at	12	rs13481620	12.638584	0.224000	25.145904	16.006948	14.441002
1454901_at	4	rs3664637	10.197021	0.455000	22.686109	15.476516	13.872294
1454902_at	4	rs13478089	12.413718	0.159000	20.566450	14.366493	13.234622
1454903_at	12	rs13481455	9.871325	0.625000	24.164419	17.009990	15.198466
1454905_at	2	CEL-2_50605053	7.368404	0.917000	24.505389	15.474145	13.846328
1454906_at	5	CEL-5_3149134	10.418111	0.590000	28.818600	16.973189	15.161742
1454907_at	19	rs3658400	10.057847	0.583000	26.640013	16.289186	14.645039
1454908_x_at	11	rs3673722	11.469149	0.460000	31.722291	17.885308	15.992571
1454909_at	19	mCV25314100	9.449946	0.559000	21.991045	14.662479	13.455602
1454910_at	4	rs6316136	6.919626	0.965000	21.521322	15.909133	14.429253
1454911_at	9	rs6258765	7.654025	0.910000	22.134265	15.656518	14.162104
